date,channel,sessions,conversions,revenue,spend,bounce_rate,avg_session_duration,is_anomaly,anomaly_type
2025-08-29,direct,954,35,3331.09,0.0,0.282,286.1,False,
2025-08-29,display,366,3,197.36,384.99,0.662,273.0,False,
2025-08-30,organic_search,780,24,1053.11,0.0,0.515,212.1,False,
2025-08-30,paid_search,712,30,1571.66,1063.89,0.317,213.8,False,
2025-08-30,social_organic,456,8,842.91,0.0,0.478,298.3,False,
2025-08-30,social_paid,398,9,568.02,568.41,0.433,297.2,False,
2025-08-30,email,302,19,1550.5,17.94,0.325,136.0,False,
2025-08-30,referral,214,10,519.88,0.0,0.316,181.8,False,
2025-08-30,direct,474,20,1945.53,0.0,0.406,292.1,False,
2025-08-30,display,331,3,338.32,273.36,0.667,149.2,False,
2025-08-31,organic_search,715,17,1931.56,0.0,0.452,279.1,False,
2025-08-31,paid_search,515,31,2462.28,1000.35,0.424,68.2,False,
2025-08-31,social_organic,345,3,317.66,0.0,0.371,245.4,False,
2025-08-31,social_paid,274,10,458.81,288.24,0.472,192.4,False,
2025-08-31,email,229,15,1590.66,9.49,0.25,210.4,False,
2025-08-31,referral,180,6,693.03,0.0,0.38,231.2,False,
2025-08-31,direct,377,14,1507.78,0.0,0.518,121.9,False,
2025-08-31,display,181,1,107.53,144.48,0.689,63.6,False,
2025-09-01,organic_search,1053,28,2258.56,0.0,0.358,229.7,False,
2025-09-01,paid_search,894,41,4919.68,1847.06,0.383,242.4,False,
2025-09-01,social_organic,726,5,582.67,0.0,0.431,193.9,False,
2025-09-01,social_paid,515,24,2017.85,731.74,0.393,192.5,False,
2025-09-01,email,372,23,1726.11,18.38,0.237,203.6,False,
2025-09-01,referral,234,12,817.75,0.0,0.437,206.8,False,
2025-09-01,direct,659,21,910.77,0.0,0.46,74.7,False,
2025-09-01,display,285,7,723.12,236.54,0.59,282.0,False,
2025-09-02,organic_search,1103,33,3944.31,0.0,0.583,221.1,False,
2025-09-02,paid_search,749,30,2326.99,1570.15,0.335,62.4,False,
2025-09-02,social_organic,800,7,664.59,0.0,0.688,75.9,False,
2025-09-02,social_paid,374,11,899.04,388.09,0.411,188.5,False,
2025-09-02,email,362,20,810.32,15.57,0.406,127.6,False,
2025-09-02,referral,284,8,469.97,0.0,0.492,251.4,False,
2025-09-02,direct,730,29,1945.45,0.0,0.455,287.6,False,
2025-09-02,display,306,5,459.11,297.63,0.577,102.3,False,
2025-09-03,organic_search,1214,42,2232.18,0.0,0.438,204.8,False,
2025-09-03,paid_search,669,25,2547.8,1432.69,0.508,125.1,False,
2025-09-03,social_organic,637,8,759.22,0.0,0.565,195.0,False,
2025-09-03,social_paid,386,11,559.99,485.89,0.457,137.9,False,
2025-09-03,email,311,16,1748.62,16.09,0.309,89.7,False,
2025-09-03,referral,328,11,710.34,0.0,0.482,261.6,False,
2025-09-03,direct,683,24,1548.26,0.0,0.375,132.2,True,spend_spike
2025-09-03,display,350,5,344.18,311.62,0.634,194.8,False,
2025-09-04,organic_search,1106,39,4279.85,0.0,0.385,65.2,False,
2025-09-04,paid_search,828,44,3817.23,1319.44,0.401,81.7,False,
2025-09-04,social_organic,696,13,699.43,0.0,0.677,229.4,False,
2025-09-04,social_paid,368,1,537.57,473.85,0.577,296.2,True,cvr_drop
2025-09-04,email,463,22,2377.94,24.8,0.214,86.3,False,
2025-09-04,referral,293,9,428.03,0.0,0.507,251.8,False,
2025-09-04,direct,609,26,2474.73,0.0,0.333,260.5,False,
2025-09-04,display,265,4,463.68,280.57,0.423,103.4,False,
2025-09-05,organic_search,1124,32,3299.64,0.0,0.429,119.4,False,
2025-09-05,paid_search,671,28,1734.23,1213.16,0.322,295.0,False,
2025-09-05,social_organic,572,2,229.12,0.0,0.676,81.1,False,
2025-09-05,social_paid,437,11,604.84,552.46,0.737,201.7,False,
2025-09-05,email,392,2,1761.86,20.34,0.251,126.3,True,cvr_drop
2025-09-05,referral,272,12,1291.93,0.0,0.474,278.9,False,
2025-09-05,direct,633,31,1476.25,0.0,0.394,139.2,False,
2025-09-05,display,360,7,434.36,302.0,0.558,159.4,False,
2025-09-06,organic_search,592,11,883.29,0.0,0.46,84.3,False,
2025-09-06,paid_search,605,25,1249.45,1284.09,0.398,256.7,False,
2025-09-06,social_organic,485,6,714.9,0.0,0.662,115.7,False,
2025-09-06,social_paid,382,12,811.11,391.49,0.428,135.6,False,
2025-09-06,email,293,15,1437.55,14.83,0.373,157.0,False,
2025-09-06,referral,210,7,650.9,0.0,0.29,218.1,False,
2025-09-06,direct,493,16,884.53,0.0,0.573,132.6,False,
2025-09-06,display,293,7,838.92,299.4,0.636,193.8,False,
2025-09-07,organic_search,914,21,2415.26,0.0,0.368,236.8,False,
2025-09-07,paid_search,522,20,2199.92,961.28,0.369,139.5,False,
2025-09-07,social_organic,338,1,76.44,0.0,0.671,221.9,False,
2025-09-07,social_paid,363,10,1072.1,360.36,0.331,78.8,False,
2025-09-07,email,365,22,1252.09,20.04,0.35,100.5,False,
2025-09-07,referral,216,8,681.79,0.0,0.364,153.2,False,
2025-09-07,direct,379,14,1392.72,0.0,0.427,259.9,False,
2025-09-07,display,257,5,205.75,263.49,0.518,233.5,False,
2025-09-08,organic_search,1512,51,2424.84,0.0,0.455,284.1,False,
2025-09-08,paid_search,880,44,2904.84,1731.5,0.358,236.7,False,
2025-09-08,social_organic,610,2,206.49,0.0,0.746,98.4,False,
2025-09-08,social_paid,474,10,568.82,582.06,0.56,158.5,False,
2025-09-08,email,266,14,924.58,12.06,0.41,134.6,False,
2025-09-08,referral,309,12,546.27,0.0,0.24,184.4,False,
2025-09-08,direct,498,18,2022.73,0.0,0.375,271.3,False,
2025-09-08,display,399,5,532.61,385.27,0.624,67.8,False,
2025-09-09,organic_search,1262,30,2790.24,0.0,0.493,243.9,False,
2025-09-09,paid_search,951,30,3389.7,1381.91,0.42,148.0,False,
2025-09-09,social_organic,553,13,545.83,0.0,0.574,192.4,False,
2025-09-09,social_paid,507,6,363.21,491.83,0.486,125.5,False,
2025-09-09,email,317,16,751.81,17.23,0.257,237.8,False,
2025-09-09,referral,306,13,1330.54,0.0,0.291,288.5,False,
2025-09-09,direct,792,36,2193.82,0.0,0.338,258.4,False,
2025-09-09,display,329,7,667.23,315.78,0.573,147.7,False,
2025-09-10,organic_search,1123,26,2288.74,0.0,0.389,89.6,False,
2025-09-10,paid_search,760,35,1623.96,1424.06,0.305,264.2,False,
2025-09-10,social_organic,499,4,216.35,0.0,0.506,171.5,False,
2025-09-10,social_paid,503,16,1265.64,690.53,0.545,88.9,False,
2025-09-10,email,452,26,2171.14,24.18,0.141,196.5,False,
2025-09-10,referral,337,12,749.54,0.0,0.221,137.2,False,
2025-09-10,direct,663,30,2995.21,0.0,0.323,93.3,False,
2025-09-10,display,340,10,570.7,302.87,0.726,267.2,False,
2025-09-11,organic_search,1117,37,4380.62,0.0,0.218,197.5,False,
2025-09-11,paid_search,671,24,2040.16,1030.62,0.417,64.2,False,
2025-09-11,social_organic,730,16,1387.13,0.0,0.502,206.2,False,
2025-09-11,social_paid,510,22,2456.04,697.77,0.535,295.4,False,
2025-09-11,email,379,21,922.4,21.51,0.409,135.1,False,
2025-09-11,referral,297,15,1698.39,0.0,0.285,266.8,False,
2025-09-11,direct,632,29,1984.1,0.0,0.399,82.9,False,
2025-09-11,display,331,7,599.78,313.82,0.57,105.0,False,
2025-09-12,organic_search,1230,40,3274.65,0.0,0.458,236.2,False,
2025-09-12,paid_search,885,37,1677.87,1279.93,0.338,98.0,False,
2025-09-12,social_organic,571,9,1058.51,0.0,0.549,112.6,False,
2025-09-12,social_paid,379,9,842.86,481.53,0.498,112.5,False,
2025-09-12,email,383,21,1662.27,15.4,0.264,98.5,False,
2025-09-12,referral,256,8,550.46,0.0,0.403,205.1,False,
2025-09-12,direct,765,40,2724.2,0.0,0.395,246.1,False,
2025-09-12,display,306,5,527.88,293.12,0.575,63.1,False,
2025-09-13,organic_search,775,18,1056.51,0.0,0.314,283.1,False,
2025-09-13,paid_search,642,24,1687.45,1016.66,0.459,293.1,False,
2025-09-13,social_organic,480,5,338.6,0.0,0.531,245.9,False,
2025-09-13,social_paid,387,12,774.96,457.99,0.5,267.6,False,
2025-09-13,email,258,16,1722.53,10.56,0.248,128.7,False,
2025-09-13,referral,229,3,244.94,0.0,0.318,139.6,False,
2025-09-13,direct,528,17,1223.97,0.0,0.457,229.8,False,
2025-09-13,display,254,4,470.27,232.93,0.623,170.3,False,
2025-09-14,organic_search,991,21,1226.1,0.0,0.506,130.3,False,
2025-09-14,paid_search,378,14,851.9,557.47,0.369,194.3,False,
2025-09-14,social_organic,372,6,416.6,0.0,0.586,75.2,False,
2025-09-14,social_paid,378,11,784.98,458.36,0.47,145.3,False,
2025-09-14,email,292,16,1916.8,16.2,0.288,145.6,False,
2025-09-14,referral,129,4,326.55,0.0,0.348,185.5,False,
2025-09-14,direct,538,19,2274.76,0.0,0.434,201.8,False,
2025-09-14,display,306,9,661.59,294.04,0.628,89.2,False,
2025-09-15,organic_search,1331,37,4155.1,0.0,0.363,203.6,False,
2025-09-15,paid_search,1000,35,3883.07,1555.98,0.185,84.9,False,
2025-09-15,social_organic,563,4,163.6,0.0,0.539,205.9,False,
2025-09-15,social_paid,496,10,876.01,713.92,0.492,286.7,False,
2025-09-15,email,367,19,1209.89,17.04,0.468,239.8,False,
2025-09-15,referral,313,10,646.71,0.0,0.26,299.9,False,
2025-09-15,direct,615,31,2206.57,0.0,0.497,171.6,False,
2025-09-15,display,333,8,866.83,290.16,0.541,220.3,False,
2025-09-16,organic_search,1208,31,1351.55,0.0,0.297,238.2,False,
2025-09-16,paid_search,906,41,2007.75,1729.69,0.523,206.3,False,
2025-09-16,social_organic,671,8,653.49,0.0,0.468,172.9,False,
2025-09-16,social_paid,1272,15,1431.76,593.61,0.382,83.4,True,traffic_spike
2025-09-16,email,349,19,1796.83,19.48,0.499,281.4,False,
2025-09-16,referral,353,11,823.99,0.0,0.379,228.1,False,
2025-09-16,direct,674,27,3135.33,0.0,0.499,77.4,False,
2025-09-16,display,394,7,400.65,405.69,0.532,167.0,False,
2025-09-17,organic_search,1385,58,3804.12,0.0,0.509,200.7,False,
2025-09-17,paid_search,729,37,1642.09,1416.75,0.334,165.4,False,
2025-09-17,social_organic,626,8,800.02,0.0,0.579,170.6,False,
2025-09-17,social_paid,469,13,823.53,461.25,0.45,276.7,False,
2025-09-17,email,291,15,1459.66,16.8,0.243,177.5,False,
2025-09-17,referral,329,13,1401.35,0.0,0.322,256.0,False,
2025-09-17,direct,629,29,2761.47,0.0,0.407,208.9,False,
2025-09-17,display,389,9,976.87,365.46,0.753,277.9,False,
2025-09-18,organic_search,982,33,3731.81,0.0,0.41,117.4,False,
2025-09-18,paid_search,708,38,4457.58,1251.25,0.42,248.7,False,
2025-09-18,social_organic,622,10,594.19,0.0,0.616,108.1,False,
2025-09-18,social_paid,522,13,957.37,648.85,0.454,204.9,False,
2025-09-18,email,427,22,2490.58,20.43,0.441,219.1,False,
2025-09-18,referral,274,8,542.74,0.0,0.206,170.0,False,
2025-09-18,direct,816,36,3683.16,0.0,0.516,211.2,False,
2025-09-18,display,344,12,1350.67,317.82,0.569,251.9,False,
2025-09-19,organic_search,1108,36,2518.5,0.0,0.397,290.4,False,
2025-09-19,paid_search,965,50,3676.13,1727.26,0.311,252.6,False,
2025-09-19,social_organic,548,5,408.1,0.0,0.56,223.5,False,
2025-09-19,social_paid,454,13,687.98,519.56,0.627,200.4,False,
2025-09-19,email,449,29,2816.76,21.81,0.245,99.0,False,
2025-09-19,referral,319,12,1359.32,0.0,0.225,110.4,False,
2025-09-19,direct,744,26,1928.46,0.0,0.223,113.6,False,
2025-09-19,display,311,8,495.93,312.26,0.677,265.1,False,
2025-09-20,organic_search,938,26,1452.96,0.0,0.39,159.5,False,
2025-09-20,paid_search,628,34,2279.07,1307.77,0.366,208.1,False,
2025-09-20,social_organic,292,4,237.99,0.0,0.619,178.0,False,
2025-09-20,social_paid,344,2,206.28,400.39,0.51,124.6,False,
2025-09-20,email,291,18,1571.77,15.19,0.223,68.1,False,
2025-09-20,referral,245,9,879.71,0.0,0.369,150.1,False,
2025-09-20,direct,492,15,1383.76,0.0,0.45,166.2,False,
2025-09-20,display,238,4,419.97,243.09,0.596,63.6,False,
2025-09-21,organic_search,823,26,1523.74,0.0,0.218,261.6,False,
2025-09-21,paid_search,561,24,1681.35,949.15,0.315,133.8,False,
2025-09-21,social_organic,385,3,273.7,0.0,0.398,98.2,False,
2025-09-21,social_paid,354,6,528.72,471.58,0.404,169.3,False,
2025-09-21,email,339,20,2336.95,14.68,0.343,176.8,False,
2025-09-21,referral,262,8,400.71,0.0,0.477,185.3,False,
2025-09-21,direct,455,12,628.73,0.0,0.391,113.9,False,
2025-09-21,display,173,1,43.8,178.47,0.698,100.8,False,
2025-09-22,organic_search,1193,45,3025.39,0.0,0.395,157.8,False,
2025-09-22,paid_search,908,46,4388.64,1469.42,0.37,104.4,False,
2025-09-22,social_organic,531,2,116.83,0.0,0.529,210.0,False,
2025-09-22,social_paid,432,10,465.46,440.84,0.467,260.6,False,
2025-09-22,email,368,20,1425.71,16.77,0.36,175.5,False,
2025-09-22,referral,416,13,1292.07,0.0,0.317,286.6,False,
2025-09-22,direct,789,24,1064.88,0.0,0.498,267.2,False,
2025-09-22,display,314,6,296.35,273.21,0.421,146.6,False,
2025-09-23,organic_search,1268,30,3336.34,0.0,0.376,256.2,False,
2025-09-23,paid_search,859,41,3965.8,1722.63,0.364,80.4,False,
2025-09-23,social_organic,711,10,1089.27,0.0,0.673,85.8,False,
2025-09-23,social_paid,568,12,1212.16,776.8,0.46,201.0,False,
2025-09-23,email,427,29,2669.85,24.02,0.218,285.6,False,
2025-09-23,referral,291,16,1834.77,0.0,0.419,197.3,False,
2025-09-23,direct,609,31,2628.4,0.0,0.396,257.6,False,
2025-09-23,display,402,8,782.2,413.16,0.629,152.9,False,
2025-09-24,organic_search,1004,32,1575.2,0.0,0.487,108.9,False,
2025-09-24,paid_search,919,37,3827.24,1646.79,0.44,235.6,False,
2025-09-24,social_organic,461,1,107.31,0.0,0.553,163.8,False,
2025-09-24,social_paid,510,10,811.24,730.75,0.505,116.5,False,
2025-09-24,email,370,25,2304.92,16.32,0.331,106.9,False,
2025-09-24,referral,298,14,1192.86,0.0,0.501,180.5,False,
2025-09-24,direct,658,27,1972.67,0.0,0.289,170.4,False,
2025-09-24,display,265,2,83.67,204.27,0.665,165.6,False,
2025-09-25,organic_search,1370,35,1698.73,0.0,0.381,165.2,False,
2025-09-25,paid_search,835,43,4401.11,1755.87,0.239,241.3,False,
2025-09-25,social_organic,564,15,1326.48,0.0,0.559,69.6,False,
2025-09-25,social_paid,575,16,1751.79,788.5,0.547,255.8,False,
2025-09-25,email,263,11,594.12,15.61,0.252,218.6,False,
2025-09-25,referral,274,3,159.21,0.0,0.466,158.8,False,
2025-09-25,direct,706,28,1460.13,0.0,0.275,132.3,False,
2025-09-25,display,361,8,674.26,270.05,0.5,186.4,False,
2025-09-26,organic_search,1233,48,5570.4,0.0,0.47,65.7,False,
2025-09-26,paid_search,1129,52,2461.17,1642.79,0.422,72.2,False,
2025-09-26,social_organic,739,17,1359.55,0.0,0.669,64.7,False,
2025-09-26,social_paid,716,19,2128.24,936.6,0.475,299.1,False,
2025-09-26,email,442,23,2029.62,21.69,0.358,277.0,False,
2025-09-26,referral,261,9,861.28,0.0,0.307,240.0,False,
2025-09-26,direct,635,15,1061.18,0.0,0.437,126.0,False,
2025-09-26,display,424,8,941.11,393.83,0.641,257.1,False,
2025-09-27,organic_search,771,31,3630.77,0.0,0.518,194.9,False,
2025-09-27,paid_search,447,22,1941.36,906.27,0.41,134.9,False,
2025-09-27,social_organic,396,0,0.0,0.0,0.474,250.9,False,
2025-09-27,social_paid,434,12,1103.83,612.66,0.462,231.2,False,
2025-09-27,email,229,14,1534.15,12.58,0.435,268.2,False,
2025-09-27,referral,190,6,292.58,0.0,0.207,271.8,False,
2025-09-27,direct,586,15,1399.16,0.0,0.354,167.6,False,
2025-09-27,display,211,3,331.02,178.33,0.701,248.6,False,
2025-09-28,organic_search,929,24,1836.39,0.0,0.367,239.8,False,
2025-09-28,paid_search,430,20,1945.62,821.65,0.334,242.6,False,
2025-09-28,social_organic,440,0,0.0,0.0,0.667,140.0,False,
2025-09-28,social_paid,386,12,490.46,531.77,0.5,112.5,False,
2025-09-28,email,328,17,1800.52,18.97,0.293,217.5,False,
2025-09-28,referral,231,6,447.17,0.0,0.256,180.3,False,
2025-09-28,direct,533,23,957.68,0.0,0.276,256.4,False,
2025-09-28,display,161,4,388.1,147.96,0.61,241.1,False,
2025-09-29,organic_search,1177,29,1706.24,0.0,0.582,126.9,False,
2025-09-29,paid_search,863,30,2876.97,1537.06,0.28,184.2,False,
2025-09-29,social_organic,728,11,519.53,0.0,0.701,138.6,False,
2025-09-29,social_paid,553,9,1065.1,662.8,0.442,299.1,False,
2025-09-29,email,308,16,1289.54,12.56,0.358,199.2,False,
2025-09-29,referral,367,15,1771.06,0.0,0.463,299.6,False,
2025-09-29,direct,560,23,1846.78,0.0,0.272,270.0,False,
2025-09-29,display,351,7,428.99,297.77,0.526,285.7,False,
2025-09-30,organic_search,1140,34,1548.45,0.0,0.309,225.7,False,
2025-09-30,paid_search,936,40,2877.68,1850.56,0.424,92.2,False,
2025-09-30,social_organic,534,4,305.56,0.0,0.49,74.3,False,
2025-09-30,social_paid,642,26,2817.74,842.0,0.253,79.0,False,
2025-09-30,email,360,16,789.0,17.69,0.301,238.1,False,
2025-09-30,referral,315,14,801.61,0.0,0.386,271.5,False,
2025-09-30,direct,649,19,2234.55,0.0,0.44,157.0,False,
2025-09-30,display,260,0,0.0,250.36,0.588,246.9,False,
2025-10-01,organic_search,1430,54,4006.09,0.0,0.309,98.4,False,
2025-10-01,paid_search,1007,58,6947.03,2020.98,0.367,270.5,False,
2025-10-01,social_organic,832,11,507.14,0.0,0.608,78.2,False,
2025-10-01,social_paid,632,22,2634.56,839.96,0.552,151.8,False,
2025-10-01,email,360,22,1224.99,16.19,0.321,277.5,False,
2025-10-01,referral,302,11,664.45,0.0,0.332,153.2,False,
2025-10-01,direct,1128,59,4924.99,0.0,0.469,143.1,False,
2025-10-01,display,492,7,356.93,437.02,0.56,97.4,False,
2025-10-02,organic_search,1208,36,3567.55,0.0,0.32,60.2,False,
2025-10-02,paid_search,1072,51,2443.69,2056.24,0.446,206.8,False,
2025-10-02,social_organic,484,2,221.93,0.0,0.418,245.1,False,
2025-10-02,social_paid,554,20,2372.48,533.7,0.546,212.2,False,
2025-10-02,email,546,30,3321.23,31.03,0.304,61.7,False,
2025-10-02,referral,428,17,1271.97,0.0,0.329,156.1,False,
2025-10-02,direct,879,38,4122.93,0.0,0.16,242.6,False,
2025-10-02,display,453,4,192.82,369.35,0.697,91.4,False,
2025-10-03,organic_search,1318,32,2912.54,0.0,0.459,248.2,False,
2025-10-03,paid_search,1073,43,2837.29,2198.92,0.507,277.3,False,
2025-10-03,social_organic,752,8,827.22,0.0,0.708,279.5,False,
2025-10-03,social_paid,668,20,1265.06,739.14,0.732,251.2,False,
2025-10-03,email,424,22,1046.37,20.97,0.468,173.1,False,
2025-10-03,referral,361,14,1575.6,0.0,0.257,225.5,False,
2025-10-03,direct,1113,47,2446.26,0.0,0.484,119.2,False,
2025-10-03,display,479,11,789.74,411.09,0.657,217.9,False,
2025-10-04,organic_search,1132,32,1389.79,0.0,0.364,293.2,False,
2025-10-04,paid_search,759,36,3798.89,1578.0,0.456,122.3,False,
2025-10-04,social_organic,516,7,511.47,0.0,0.614,145.8,False,
2025-10-04,social_paid,349,11,646.27,359.49,0.576,211.0,False,
2025-10-04,email,295,15,991.65,13.59,0.309,243.3,False,
2025-10-04,referral,233,11,552.26,0.0,0.373,206.3,False,
2025-10-04,direct,750,34,3342.79,0.0,0.422,233.9,False,
2025-10-04,display,290,5,547.17,312.87,0.758,247.0,False,
2025-10-05,organic_search,974,32,3140.45,0.0,0.386,216.9,False,
2025-10-05,paid_search,762,40,2369.2,1472.54,0.317,130.8,False,
2025-10-05,social_organic,572,3,342.15,0.0,0.605,144.9,False,
2025-10-05,social_paid,414,12,550.96,478.35,0.495,141.0,False,
2025-10-05,email,340,22,2084.88,17.7,0.432,259.1,False,
2025-10-05,referral,251,7,523.29,0.0,0.256,179.1,False,
2025-10-05,direct,633,34,3170.96,0.0,0.473,91.5,False,
2025-10-05,display,331,5,363.2,276.91,0.618,200.5,False,
2025-10-06,organic_search,1787,37,2567.47,0.0,0.321,140.7,False,
2025-10-06,paid_search,1130,47,3894.6,2155.18,0.465,143.5,False,
2025-10-06,social_organic,753,0,0.0,0.0,0.537,137.0,False,
2025-10-06,social_paid,613,17,1750.84,601.83,0.519,85.6,False,
2025-10-06,email,555,35,1934.75,26.69,0.397,74.5,False,
2025-10-06,referral,397,20,2364.63,0.0,0.406,126.3,False,
2025-10-06,direct,1044,46,4525.43,0.0,0.411,120.6,False,
2025-10-06,display,443,7,739.13,339.14,0.551,221.2,False,
2025-10-07,organic_search,1405,42,4522.23,0.0,0.356,185.6,False,
2025-10-07,paid_search,1164,46,3738.9,2292.16,0.312,82.7,False,
2025-10-07,social_organic,830,8,594.64,0.0,0.551,129.1,False,
2025-10-07,social_paid,674,16,962.62,900.96,0.514,164.1,False,
2025-10-07,email,564,25,2465.52,23.97,0.227,151.2,False,
2025-10-07,referral,347,16,1488.03,0.0,0.427,94.1,False,
2025-10-07,direct,809,24,1241.14,0.0,0.41,249.1,False,
2025-10-07,display,440,4,444.83,469.76,0.612,108.6,False,
2025-10-08,organic_search,1751,62,5157.62,0.0,0.558,156.2,False,
2025-10-08,paid_search,570,26,1541.91,1061.11,0.395,225.3,False,
2025-10-08,social_organic,736,3,337.33,0.0,0.519,184.4,False,
2025-10-08,social_paid,621,7,633.03,616.63,0.526,94.8,False,
2025-10-08,email,464,25,2761.82,19.88,0.22,155.9,False,
2025-10-08,referral,483,19,1863.0,0.0,0.478,202.3,False,
2025-10-08,direct,988,48,4283.96,0.0,0.389,198.5,False,
2025-10-08,display,490,7,510.75,500.14,0.545,183.2,False,
2025-10-09,organic_search,1776,55,3186.98,0.0,0.56,169.1,False,
2025-10-09,paid_search,951,57,3440.01,1884.27,0.342,96.7,False,
2025-10-09,social_organic,972,3,318.81,0.0,0.481,89.4,False,
2025-10-09,social_paid,782,24,2606.08,1107.9,0.452,78.2,False,
2025-10-09,email,684,40,3874.1,36.17,0.248,103.1,False,
2025-10-09,referral,463,15,985.79,0.0,0.329,274.7,False,
2025-10-09,direct,842,36,1826.16,0.0,0.404,103.8,False,
2025-10-09,display,486,7,783.56,395.53,0.689,154.4,False,
2025-10-10,organic_search,1790,57,6241.53,0.0,0.382,294.2,False,
2025-10-10,paid_search,825,45,3419.51,1504.01,0.421,162.9,False,
2025-10-10,social_organic,872,13,1047.66,0.0,0.468,285.4,False,
2025-10-10,social_paid,600,21,2041.78,803.78,0.431,284.8,False,
2025-10-10,email,583,33,1762.72,30.63,0.24,237.8,False,
2025-10-10,referral,442,19,1235.58,0.0,0.389,133.0,False,
2025-10-10,direct,874,44,3863.36,0.0,0.371,78.6,False,
2025-10-10,display,429,11,458.34,319.11,0.628,169.8,False,
2025-10-11,organic_search,977,35,2160.62,0.0,0.31,144.6,False,
2025-10-11,paid_search,672,34,1580.81,1276.25,0.498,174.5,False,
2025-10-11,social_organic,532,7,686.65,0.0,0.569,177.9,False,
2025-10-11,social_paid,444,9,545.62,551.15,0.515,136.6,False,
2025-10-11,email,235,12,1094.93,11.69,0.153,82.6,False,
2025-10-11,referral,236,8,918.64,0.0,0.294,70.1,False,
2025-10-11,direct,516,21,1677.58,0.0,0.352,170.0,False,
2025-10-11,display,367,5,517.29,351.66,0.735,158.5,False,
2025-10-12,organic_search,1177,37,3438.37,0.0,0.414,278.1,False,
2025-10-12,paid_search,583,22,2427.96,945.27,0.372,65.3,False,
2025-10-12,social_organic,577,2,236.45,0.0,0.444,238.8,False,
2025-10-12,social_paid,444,11,612.84,543.99,0.443,269.6,False,
2025-10-12,email,325,17,1446.21,18.18,0.347,202.0,False,
2025-10-12,referral,242,6,399.47,0.0,0.371,117.8,False,
2025-10-12,direct,653,29,1446.05,0.0,0.391,267.2,False,
2025-10-12,display,94,7,752.56,364.85,0.473,176.6,True,traffic_drop
2025-10-13,organic_search,1359,33,1566.82,0.0,0.356,297.1,False,
2025-10-13,paid_search,1325,58,5322.37,1961.02,0.284,232.1,False,
2025-10-13,social_organic,909,20,1688.79,0.0,0.445,94.9,False,
2025-10-13,social_paid,821,17,939.31,1110.4,0.511,218.4,False,
2025-10-13,email,430,29,2079.37,23.14,0.306,292.6,False,
2025-10-13,referral,490,19,2007.35,0.0,0.393,182.8,False,
2025-10-13,direct,924,30,3361.39,0.0,0.358,146.0,False,
2025-10-13,display,485,5,431.82,412.89,0.513,194.6,False,
2025-10-14,organic_search,1154,32,1524.23,0.0,0.443,116.8,False,
2025-10-14,paid_search,1246,53,6332.99,1958.76,0.385,230.6,False,
2025-10-14,social_organic,796,1,46.45,0.0,0.486,263.7,False,
2025-10-14,social_paid,666,22,2493.26,933.63,0.487,78.7,False,
2025-10-14,email,394,21,2133.04,17.84,0.36,248.2,False,
2025-10-14,referral,419,14,1022.84,0.0,0.227,100.2,False,
2025-10-14,direct,1002,14,1155.51,0.0,0.275,219.2,False,
2025-10-14,display,461,5,458.12,356.31,0.682,142.1,False,
2025-10-15,organic_search,1961,72,7799.13,0.0,0.648,159.8,False,
2025-10-15,paid_search,967,42,4336.51,1952.87,0.321,274.2,False,
2025-10-15,social_organic,784,5,242.97,0.0,0.549,242.1,False,
2025-10-15,social_paid,741,19,1784.85,758.81,0.426,138.2,False,
2025-10-15,email,534,27,3177.13,30.19,0.319,184.4,False,
2025-10-15,referral,454,22,1200.44,0.0,0.321,287.5,False,
2025-10-15,direct,787,37,3545.55,0.0,0.463,253.0,False,
2025-10-15,display,404,5,226.1,396.47,0.553,151.2,False,
2025-10-16,organic_search,1484,53,4041.7,0.0,0.426,149.6,False,
2025-10-16,paid_search,1204,50,2317.69,2119.56,0.442,248.4,False,
2025-10-16,social_organic,789,6,525.34,0.0,0.47,165.7,False,
2025-10-16,social_paid,555,21,1918.14,734.98,0.416,256.8,False,
2025-10-16,email,510,31,3682.05,22.6,0.323,256.1,False,
2025-10-16,referral,495,25,2860.34,0.0,0.34,246.3,False,
2025-10-16,direct,635,28,1219.43,0.0,0.281,101.6,False,
2025-10-16,display,454,17,1006.29,422.88,0.621,276.1,False,
2025-10-17,organic_search,1829,57,6508.36,0.0,0.416,201.1,False,
2025-10-17,paid_search,896,27,2464.55,1291.58,0.318,292.3,False,
2025-10-17,social_organic,798,8,389.77,0.0,0.581,147.1,False,
2025-10-17,social_paid,729,31,3639.45,1043.66,0.344,168.0,False,
2025-10-17,email,483,29,2022.61,20.91,0.349,182.6,False,
2025-10-17,referral,323,11,768.4,0.0,0.237,264.9,False,
2025-10-17,direct,1013,36,2426.79,0.0,0.392,223.2,False,
2025-10-17,display,482,4,343.73,516.96,0.527,168.8,False,
2025-10-18,organic_search,995,20,1829.28,0.0,0.389,208.4,False,
2025-10-18,paid_search,899,40,4578.66,1874.91,0.31,141.0,False,
2025-10-18,social_organic,700,10,672.01,0.0,0.752,61.4,False,
2025-10-18,social_paid,464,12,814.13,565.94,0.475,130.5,False,
2025-10-18,email,399,20,1032.08,19.91,0.311,232.1,False,
2025-10-18,referral,292,10,916.9,0.0,0.346,86.5,False,
2025-10-18,direct,209,26,1466.58,0.0,0.509,257.9,True,traffic_drop
2025-10-18,display,310,3,137.29,262.2,0.704,223.1,False,
